Ligand,Additive,Ni source,Solvent,Concentration,Photosource,HOMO,LUMO,softness,Dipole,Pol,Torsion,VBur,B1,B5,BL,VolNi,Volavg X,NBOC1,NBON1,NBOC2,NBOC3,NBOX,NBOC4,νCNssy,iCNssy,νCNsas,iCNsas,priority,yield,ee
L29,No additive,Ni(cod)2,dioxane,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,dioxane,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,THF,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,THF,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,THF,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,THF,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,THF,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,THF,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,MeCN,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,MeCN,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,MeCN,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,MeCN,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,MeCN,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,No additive,Ni(cod)2,MeCN,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,dioxane,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,dioxane,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,dioxane,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,dioxane,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,dioxane,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,dioxane,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,THF,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,THF,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,THF,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,THF,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,THF,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,THF,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,MeCN,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,MeCN,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,MeCN,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,MeCN,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,MeCN,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiCl2DME,MeCN,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,dioxane,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,dioxane,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,dioxane,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,dioxane,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,dioxane,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,dioxane,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,THF,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,THF,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,THF,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,THF,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,THF,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,MeCN,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,MeCN,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,MeCN,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,MeCN,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,MeCN,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,NiBr2diglyme,MeCN,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,dioxane,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,dioxane,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,dioxane,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,dioxane,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,dioxane,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,dioxane,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,THF,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,THF,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,THF,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,THF,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,THF,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,THF,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,MeCN,0.1,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,MeCN,0.1,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,MeCN,0.05,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,MeCN,0.05,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,MeCN,0.033,Photoreactor,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L29,MgCl2,Ni(cod)2,MeCN,0.033,Blue LED,-0.203,-0.066,7.41,12.99,482.8,6.47,40.8,2.1,8.32,4.61,0.675,0.686,0.403,-0.419,-0.043,-0.22,-0.399,-0.211,1740,66.76,1724,36.49,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,dioxane,0.1,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,dioxane,0.1,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,dioxane,0.05,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,dioxane,0.05,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,dioxane,0.033,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,dioxane,0.033,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,THF,0.1,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,THF,0.1,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,THF,0.05,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,THF,0.05,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,THF,0.033,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,THF,0.033,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,MeCN,0.1,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,MeCN,0.1,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,MeCN,0.05,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,MeCN,0.05,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,MeCN,0.033,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiCl2DME,MeCN,0.033,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,dioxane,0.1,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,dioxane,0.1,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,dioxane,0.05,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,dioxane,0.05,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,dioxane,0.033,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,dioxane,0.033,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,THF,0.1,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,THF,0.1,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,THF,0.05,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,THF,0.05,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,THF,0.033,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,THF,0.033,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,MeCN,0.1,Photoreactor,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
L28,No additive,NiBr2diglyme,MeCN,0.1,Blue LED,-0.206,-0.071,7.23,12.73,318.5,4.59,40.0,2.08,8.45,4.61,0.67,0.569,0.394,-0.406,-0.045,-0.218,-0.394,-0.219,1747,22.34,1728,49.26,0.0,PENDING,PENDING
