ligand_equivalent,ligand,base,solvent,objective_conversion,objective_selectivity,solvent_number_of_atoms,solvent_dipole,solvent_molar_volume,solvent_homo_energy,solvent_electronegativity,solvent_hardness,solvent_ES1_transition,solvent_ES1_osc_strength,solvent_ES2_transition,solvent_ES4_osc_strength,solvent_ES5_osc_strength,solvent_ES7_osc_strength,solvent_ES8_osc_strength,solvent_atom1_NPA_charge,solvent_atom1_ES_root_Mulliken_charge,solvent_c_min_NPA_Rydberg,solvent_c_min+1_ES_root_Mulliken_charge,solvent_c_max_NPA_charge,solvent_c_max-1_atom_number,ligand_bidentateQ,ligand_number_of_atoms_MING,ligand_dipole_MING,ligand_dipole_MAXG,ligand_dipole_MEAN,ligand_dipole_STDEV,ligand_molar_mass_MING,ligand_molar_volume_MING,ligand_molar_volume_MAXG,ligand_molar_volume_STDEV,ligand_electronic_spatial_extent_STDEV,ligand_homo_energy_MING,ligand_homo_energy_STDEV,ligand_lumo_energy_MING,ligand_lumo_energy_STDEV,ligand_electronegativity_STDEV,ligand_hardness_STDEV,ligand_E_scf_MING,ligand_E_scf_STDEV,ligand_G_thermal_correction_STDEV,ligand_ES_root_dipole_MING,ligand_ES_root_dipole_MAXG,ligand_ES_root_dipole_MEAN,ligand_ES_root_dipole_STDEV,ligand_ES_root_molar_volume_STDEV,ligand_ES1_transition_MING,ligand_ES1_osc_strength_MING,ligand_ES1_osc_strength_MAXG,ligand_ES1_osc_strength_MEAN,ligand_ES1_osc_strength_STDEV,ligand_ES2_transition_STDEV,ligand_ES2_osc_strength_MING,ligand_ES2_osc_strength_MAXG,ligand_ES2_osc_strength_STDEV,ligand_ES3_osc_strength_MING,ligand_ES3_osc_strength_MAXG,ligand_ES3_osc_strength_MEAN,ligand_ES3_osc_strength_STDEV,ligand_ES4_transition_STDEV,ligand_ES4_osc_strength_MING,ligand_ES4_osc_strength_STDEV,ligand_ES5_transition_STDEV,ligand_ES5_osc_strength_MING,ligand_ES5_osc_strength_MAXG,ligand_ES5_osc_strength_STDEV,ligand_ES6_transition_STDEV,ligand_ES6_osc_strength_MING,ligand_ES6_osc_strength_MAXG,ligand_ES6_osc_strength_Boltz,ligand_ES6_osc_strength_MEAN,ligand_ES6_osc_strength_STDEV,ligand_ES7_osc_strength_MING,ligand_ES7_osc_strength_STDEV,ligand_ES8_transition_STDEV,ligand_ES8_osc_strength_MING,ligand_ES8_osc_strength_MAXG,ligand_ES8_osc_strength_Boltz,ligand_ES8_osc_strength_MEAN,ligand_ES8_osc_strength_STDEV,ligand_ES9_transition_STDEV,ligand_ES9_osc_strength_STDEV,ligand_ES10_transition_STDEV,ligand_ES10_osc_strength_MAXG,ligand_ES10_osc_strength_STDEV,ligand_c_min_atom_number_MING,ligand_c_min_atom_number_STDEV,ligand_c_min_atom=C_MING,ligand_c_min_atom=O_MING,ligand_c_min_Mulliken_charge_MING,ligand_c_min_Mulliken_charge_STDEV,ligand_c_min_APT_charge_STDEV,ligand_c_min_NPA_charge_MING,ligand_c_min_NPA_charge_STDEV,ligand_c_min_NPA_core_MING,ligand_c_min_NPA_core_STDEV,ligand_c_min_NPA_valence_MING,ligand_c_min_NPA_Rydberg_MING,ligand_c_min_NPA_Rydberg_STDEV,ligand_c_min_NMR_shift_MING,ligand_c_min_NMR_anisotropy_MING,ligand_c_min_NMR_anisotropy_STDEV,ligand_c_min_ES_root_Mulliken_charge_STDEV,ligand_c_min_ES_root_NPA_charge_MING,ligand_c_min_ES_root_NPA_charge_STDEV,ligand_c_min_ES_root_NPA_Rydberg_MING,ligand_c_min_ES_root_NPA_Rydberg_STDEV,ligand_c_min+1_atom_number_MING,ligand_c_min+1_atom_number_STDEV,ligand_c_min+1_atom=C_MING,ligand_c_min+1_Mulliken_charge_STDEV,ligand_c_min+1_APT_charge_STDEV,ligand_c_min+1_NPA_charge_MING,ligand_c_min+1_NPA_charge_STDEV,ligand_c_min+1_NPA_core_MING,ligand_c_min+1_NPA_core_STDEV,ligand_c_min+1_NPA_Rydberg_STDEV,ligand_c_min+1_NMR_anisotropy_MING,ligand_c_min+1_NMR_anisotropy_STDEV,ligand_c_min+1_ES_root_Mulliken_charge_STDEV,ligand_c_min+1_ES_root_NPA_charge_STDEV,ligand_c_min+1_ES_root_NPA_Rydberg_MING,ligand_c_min+1_ES_root_NPA_Rydberg_STDEV,ligand_c_max_atom_number_MING,ligand_c_max_atom_number_STDEV,ligand_c_max_Mulliken_charge_MING,ligand_c_max_Mulliken_charge_MAXG,ligand_c_max_Mulliken_charge_STDEV,ligand_c_max_APT_charge_MING,ligand_c_max_APT_charge_STDEV,ligand_c_max_NPA_charge_MING,ligand_c_max_NPA_charge_STDEV,ligand_c_max_NPA_core_MING,ligand_c_max_NPA_core_STDEV,ligand_c_max_NPA_Rydberg_MAXG,ligand_c_max_NMR_shift_MING,ligand_c_max_NMR_shift_MAXG,ligand_c_max_NMR_anisotropy_MING,ligand_c_max_NMR_anisotropy_MAXG,ligand_c_max_NMR_anisotropy_MEAN,ligand_c_max_ES_root_Mulliken_charge_MING,ligand_c_max_ES_root_Mulliken_charge_MAXG,ligand_c_max_ES_root_Mulliken_charge_STDEV,ligand_c_max_ES_root_NPA_charge_MING,ligand_c_max_ES_root_NPA_charge_MAXG,ligand_c_max_ES_root_NPA_core_MING,ligand_c_max_ES_root_NPA_Rydberg_STDEV,ligand_c_max-1_atom_number_MING,ligand_c_max-1_atom=C_MING,ligand_c_max-1_atom=H_MING,ligand_c_max-1_APT_charge_STDEV,ligand_c_max-1_NPA_charge_STDEV,ligand_c_max-1_NMR_anisotropy_MING,ligand_c_min_%VBur_MING,ligand_c_min_%VBur_STDEV,ligand_c_min+1_%VBur_MING,ligand_c_min+1_%VBur_STDEV,ligand_c_max_%VBur_MING,ligand_c_max_%VBur_MAXG,ligand_c_max_%VBur_STDEV,ligand_c_max-1_%VBur_MING,ligand_c_max-1_%VBur_MAXG,ligand_c_max-1_%VBur_STDEV
0.0625,dppf,CsF(aq.),DMF,2.1,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,1,65,1.3424,1.7382,1.83732,0.523433336,554.3897,4005.186,4337.615,374.8872939,1511.758841,-0.19376,0.000202781,-0.01949,0.001488892,0.000687808,0.000809864,-3258.80786,0.000256881,0.000665648,1.3768,1.7987,1.8817,0.528587982,173.2072812,526.75,0.0003,0.0002,0.00044,0.000320936,4.339103594,0.0013,0.0008,0.00062849,0.0002,0.0015,0.00042,0.000609918,2.45316734,0.0005,0.000296648,2.717835536,0.0001,0.0003,0.000109545,1.854273443,0.0003,0.0,0.000228068,0.00018,0.000164317,0.0039,0.001920156,2.941960231,0.0007,0.018,0.003174084,0.00582,0.007378821,2.978612093,0.001691745,3.791708058,0.0008,0.000304959,2,4.91934955,1,0,-0.217301,0.00414375,0.012087347,-0.46733,0.001131967,1.99861,1.1e-05,4.44046,0.02826,3.7e-05,110.8239,82.9688,1.714926336,0.002671139,-0.48196,0.003226329,0.02785,8.11e-05,13,4.827007354,1,0.003475391,0.01191368,-0.46802,0.000866504,1.99861,1.1e-05,5.63e-05,83.8549,1.544658674,0.002304724,0.003605375,0.02775,0.00011393,19,1.923538406,0.37752,0.390827,0.008026326,0.726065,0.016917853,0.9245,0.001254105,9.9983,1.22e-05,0.04438,375.3647,378.5923,53.2024,49.8503,52.5736,0.375572,0.387728,0.007965787,0.92246,0.9231,9.9983,0.000384487,18,0,0,0.01667686,0.001967989,52.127,0.824556151,0.004019133,0.822550223,0.004382309,0.718930571,0.748181192,0.012573825,0.721864615,0.748300949,0.011906543
0.0625,dppf,1M K3PO4(aq.),DMF,1.9,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,1,65,1.3424,1.7382,1.83732,0.523433336,554.3897,4005.186,4337.615,374.8872939,1511.758841,-0.19376,0.000202781,-0.01949,0.001488892,0.000687808,0.000809864,-3258.80786,0.000256881,0.000665648,1.3768,1.7987,1.8817,0.528587982,173.2072812,526.75,0.0003,0.0002,0.00044,0.000320936,4.339103594,0.0013,0.0008,0.00062849,0.0002,0.0015,0.00042,0.000609918,2.45316734,0.0005,0.000296648,2.717835536,0.0001,0.0003,0.000109545,1.854273443,0.0003,0.0,0.000228068,0.00018,0.000164317,0.0039,0.001920156,2.941960231,0.0007,0.018,0.003174084,0.00582,0.007378821,2.978612093,0.001691745,3.791708058,0.0008,0.000304959,2,4.91934955,1,0,-0.217301,0.00414375,0.012087347,-0.46733,0.001131967,1.99861,1.1e-05,4.44046,0.02826,3.7e-05,110.8239,82.9688,1.714926336,0.002671139,-0.48196,0.003226329,0.02785,8.11e-05,13,4.827007354,1,0.003475391,0.01191368,-0.46802,0.000866504,1.99861,1.1e-05,5.63e-05,83.8549,1.544658674,0.002304724,0.003605375,0.02775,0.00011393,19,1.923538406,0.37752,0.390827,0.008026326,0.726065,0.016917853,0.9245,0.001254105,9.9983,1.22e-05,0.04438,375.3647,378.5923,53.2024,49.8503,52.5736,0.375572,0.387728,0.007965787,0.92246,0.9231,9.9983,0.000384487,18,0,0,0.01667686,0.001967989,52.127,0.824556151,0.004019133,0.822550223,0.004382309,0.718930571,0.748181192,0.012573825,0.721864615,0.748300949,0.011906543
0.0625,dppf,KOH(aq.),DMF,14.4,70.83333333333333,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,1,65,1.3424,1.7382,1.83732,0.523433336,554.3897,4005.186,4337.615,374.8872939,1511.758841,-0.19376,0.000202781,-0.01949,0.001488892,0.000687808,0.000809864,-3258.80786,0.000256881,0.000665648,1.3768,1.7987,1.8817,0.528587982,173.2072812,526.75,0.0003,0.0002,0.00044,0.000320936,4.339103594,0.0013,0.0008,0.00062849,0.0002,0.0015,0.00042,0.000609918,2.45316734,0.0005,0.000296648,2.717835536,0.0001,0.0003,0.000109545,1.854273443,0.0003,0.0,0.000228068,0.00018,0.000164317,0.0039,0.001920156,2.941960231,0.0007,0.018,0.003174084,0.00582,0.007378821,2.978612093,0.001691745,3.791708058,0.0008,0.000304959,2,4.91934955,1,0,-0.217301,0.00414375,0.012087347,-0.46733,0.001131967,1.99861,1.1e-05,4.44046,0.02826,3.7e-05,110.8239,82.9688,1.714926336,0.002671139,-0.48196,0.003226329,0.02785,8.11e-05,13,4.827007354,1,0.003475391,0.01191368,-0.46802,0.000866504,1.99861,1.1e-05,5.63e-05,83.8549,1.544658674,0.002304724,0.003605375,0.02775,0.00011393,19,1.923538406,0.37752,0.390827,0.008026326,0.726065,0.016917853,0.9245,0.001254105,9.9983,1.22e-05,0.04438,375.3647,378.5923,53.2024,49.8503,52.5736,0.375572,0.387728,0.007965787,0.92246,0.9231,9.9983,0.000384487,18,0,0,0.01667686,0.001967989,52.127,0.824556151,0.004019133,0.822550223,0.004382309,0.718930571,0.748181192,0.012573825,0.721864615,0.748300949,0.011906543
0.0625,dppf,Cs2CO3(aq.),DMF,15.9,72.95597484276729,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,1,65,1.3424,1.7382,1.83732,0.523433336,554.3897,4005.186,4337.615,374.8872939,1511.758841,-0.19376,0.000202781,-0.01949,0.001488892,0.000687808,0.000809864,-3258.80786,0.000256881,0.000665648,1.3768,1.7987,1.8817,0.528587982,173.2072812,526.75,0.0003,0.0002,0.00044,0.000320936,4.339103594,0.0013,0.0008,0.00062849,0.0002,0.0015,0.00042,0.000609918,2.45316734,0.0005,0.000296648,2.717835536,0.0001,0.0003,0.000109545,1.854273443,0.0003,0.0,0.000228068,0.00018,0.000164317,0.0039,0.001920156,2.941960231,0.0007,0.018,0.003174084,0.00582,0.007378821,2.978612093,0.001691745,3.791708058,0.0008,0.000304959,2,4.91934955,1,0,-0.217301,0.00414375,0.012087347,-0.46733,0.001131967,1.99861,1.1e-05,4.44046,0.02826,3.7e-05,110.8239,82.9688,1.714926336,0.002671139,-0.48196,0.003226329,0.02785,8.11e-05,13,4.827007354,1,0.003475391,0.01191368,-0.46802,0.000866504,1.99861,1.1e-05,5.63e-05,83.8549,1.544658674,0.002304724,0.003605375,0.02775,0.00011393,19,1.923538406,0.37752,0.390827,0.008026326,0.726065,0.016917853,0.9245,0.001254105,9.9983,1.22e-05,0.04438,375.3647,378.5923,53.2024,49.8503,52.5736,0.375572,0.387728,0.007965787,0.92246,0.9231,9.9983,0.000384487,18,0,0,0.01667686,0.001967989,52.127,0.824556151,0.004019133,0.822550223,0.004382309,0.718930571,0.748181192,0.012573825,0.721864615,0.748300949,0.011906543
0.0625,dppf,KOAc,DMF,2.7,33.33333333333333,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,1,65,1.3424,1.7382,1.83732,0.523433336,554.3897,4005.186,4337.615,374.8872939,1511.758841,-0.19376,0.000202781,-0.01949,0.001488892,0.000687808,0.000809864,-3258.80786,0.000256881,0.000665648,1.3768,1.7987,1.8817,0.528587982,173.2072812,526.75,0.0003,0.0002,0.00044,0.000320936,4.339103594,0.0013,0.0008,0.00062849,0.0002,0.0015,0.00042,0.000609918,2.45316734,0.0005,0.000296648,2.717835536,0.0001,0.0003,0.000109545,1.854273443,0.0003,0.0,0.000228068,0.00018,0.000164317,0.0039,0.001920156,2.941960231,0.0007,0.018,0.003174084,0.00582,0.007378821,2.978612093,0.001691745,3.791708058,0.0008,0.000304959,2,4.91934955,1,0,-0.217301,0.00414375,0.012087347,-0.46733,0.001131967,1.99861,1.1e-05,4.44046,0.02826,3.7e-05,110.8239,82.9688,1.714926336,0.002671139,-0.48196,0.003226329,0.02785,8.11e-05,13,4.827007354,1,0.003475391,0.01191368,-0.46802,0.000866504,1.99861,1.1e-05,5.63e-05,83.8549,1.544658674,0.002304724,0.003605375,0.02775,0.00011393,19,1.923538406,0.37752,0.390827,0.008026326,0.726065,0.016917853,0.9245,0.001254105,9.9983,1.22e-05,0.04438,375.3647,378.5923,53.2024,49.8503,52.5736,0.375572,0.387728,0.007965787,0.92246,0.9231,9.9983,0.000384487,18,0,0,0.01667686,0.001967989,52.127,0.824556151,0.004019133,0.822550223,0.004382309,0.718930571,0.748181192,0.012573825,0.721864615,0.748300949,0.011906543
0.0625,dppf,None,DMF,1.9,0.0,12,3.8297,751.89,-0.24217,0.10499,0.13718,214.49,0.0008,172.37,0.032,0.0146,0.0005,0.0,-0.61669,-0.293068,0.01972,-0.345365,0.5162,7,1,65,1.3424,1.7382,1.83732,0.523433336,554.3897,4005.186,4337.615,374.8872939,1511.758841,-0.19376,0.000202781,-0.01949,0.001488892,0.000687808,0.000809864,-3258.80786,0.000256881,0.000665648,1.3768,1.7987,1.8817,0.528587982,173.2072812,526.75,0.0003,0.0002,0.00044,0.000320936,4.339103594,0.0013,0.0008,0.00062849,0.0002,0.0015,0.00042,0.000609918,2.45316734,0.0005,0.000296648,2.717835536,0.0001,0.0003,0.000109545,1.854273443,0.0003,0.0,0.000228068,0.00018,0.000164317,0.0039,0.001920156,2.941960231,0.0007,0.018,0.003174084,0.00582,0.007378821,2.978612093,0.001691745,3.791708058,0.0008,0.000304959,2,4.91934955,1,0,-0.217301,0.00414375,0.012087347,-0.46733,0.001131967,1.99861,1.1e-05,4.44046,0.02826,3.7e-05,110.8239,82.9688,1.714926336,0.002671139,-0.48196,0.003226329,0.02785,8.11e-05,13,4.827007354,1,0.003475391,0.01191368,-0.46802,0.000866504,1.99861,1.1e-05,5.63e-05,83.8549,1.544658674,0.002304724,0.003605375,0.02775,0.00011393,19,1.923538406,0.37752,0.390827,0.008026326,0.726065,0.016917853,0.9245,0.001254105,9.9983,1.22e-05,0.04438,375.3647,378.5923,53.2024,49.8503,52.5736,0.375572,0.387728,0.007965787,0.92246,0.9231,9.9983,0.000384487,18,0,0,0.01667686,0.001967989,52.127,0.824556151,0.004019133,0.822550223,0.004382309,0.718930571,0.748181192,0.012573825,0.721864615,0.748300949,0.011906543
0.0625,Xanthphos,NaOH(aq.),MeOH,12.2,41.80327868852459,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,74,1.5037,3.356,2.423954545,0.787333221,578.6287,5107.143,5177.388,460.5207819,1486.214234,-0.19872,0.001679229,-0.02012,0.003048397,0.001365562,0.002047317,-2263.355275,0.004164272,0.001424145,0.2913,6.358,3.810227273,2.436595685,388.8905709,292.15,0.1464,0.0067,0.0534,0.060949914,6.211385441,0.1325,0.0297,0.050535771,0.0949,0.0289,0.0421,0.034884036,3.135827859,0.0179,0.084389519,3.224590178,0.0059,0.0179,0.039541251,1.681585291,0.0256,0.1374,0.028144356,0.0614,0.041002658,0.0562,0.019629287,3.889673041,0.0002,0.0224,0.000200167,0.008236364,0.009586999,2.637946515,0.019237676,2.468728786,0.0071,0.019895331,6,0.0,0,1,-0.564924,0.002928854,0.032989398,-0.49153,0.001475943,1.99968,4.05e-06,6.48134,0.0105,0.000172558,169.9213,185.7676,6.324287891,0.024915731,-0.43213,0.035214683,0.01075,0.000182333,1,1.009049958,1,0.002956584,0.001688883,-0.65552,0.000492489,1.99939,0.0,7.22e-05,38.6203,1.16492781,0.002931973,0.000797476,0.00988,0.000118329,27,7.31126155,0.414432,0.433351,0.009007608,0.746383,0.020037615,0.92287,0.0051589,9.99842,4.67e-06,0.04197,370.845,374.4793,34.6325,43.3148,36.1052,0.433917,0.39702,0.023651259,1.00461,0.91228,9.99815,0.000668661,13,0,0,0.018410614,0.010948448,34.6174,0.706595611,0.025115148,0.543756175,0.002398521,0.73746295,0.784347774,0.022537502,0.737492889,0.719948505,0.008268154
0.0625,Xanthphos,s. NaHCO3(aq.),MeOH,7.8,32.05128205128205,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,74,1.5037,3.356,2.423954545,0.787333221,578.6287,5107.143,5177.388,460.5207819,1486.214234,-0.19872,0.001679229,-0.02012,0.003048397,0.001365562,0.002047317,-2263.355275,0.004164272,0.001424145,0.2913,6.358,3.810227273,2.436595685,388.8905709,292.15,0.1464,0.0067,0.0534,0.060949914,6.211385441,0.1325,0.0297,0.050535771,0.0949,0.0289,0.0421,0.034884036,3.135827859,0.0179,0.084389519,3.224590178,0.0059,0.0179,0.039541251,1.681585291,0.0256,0.1374,0.028144356,0.0614,0.041002658,0.0562,0.019629287,3.889673041,0.0002,0.0224,0.000200167,0.008236364,0.009586999,2.637946515,0.019237676,2.468728786,0.0071,0.019895331,6,0.0,0,1,-0.564924,0.002928854,0.032989398,-0.49153,0.001475943,1.99968,4.05e-06,6.48134,0.0105,0.000172558,169.9213,185.7676,6.324287891,0.024915731,-0.43213,0.035214683,0.01075,0.000182333,1,1.009049958,1,0.002956584,0.001688883,-0.65552,0.000492489,1.99939,0.0,7.22e-05,38.6203,1.16492781,0.002931973,0.000797476,0.00988,0.000118329,27,7.31126155,0.414432,0.433351,0.009007608,0.746383,0.020037615,0.92287,0.0051589,9.99842,4.67e-06,0.04197,370.845,374.4793,34.6325,43.3148,36.1052,0.433917,0.39702,0.023651259,1.00461,0.91228,9.99815,0.000668661,13,0,0,0.018410614,0.010948448,34.6174,0.706595611,0.025115148,0.543756175,0.002398521,0.73746295,0.784347774,0.022537502,0.737492889,0.719948505,0.008268154
0.0625,Xanthphos,CsF(aq.),MeOH,9.7,32.98969072164949,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,74,1.5037,3.356,2.423954545,0.787333221,578.6287,5107.143,5177.388,460.5207819,1486.214234,-0.19872,0.001679229,-0.02012,0.003048397,0.001365562,0.002047317,-2263.355275,0.004164272,0.001424145,0.2913,6.358,3.810227273,2.436595685,388.8905709,292.15,0.1464,0.0067,0.0534,0.060949914,6.211385441,0.1325,0.0297,0.050535771,0.0949,0.0289,0.0421,0.034884036,3.135827859,0.0179,0.084389519,3.224590178,0.0059,0.0179,0.039541251,1.681585291,0.0256,0.1374,0.028144356,0.0614,0.041002658,0.0562,0.019629287,3.889673041,0.0002,0.0224,0.000200167,0.008236364,0.009586999,2.637946515,0.019237676,2.468728786,0.0071,0.019895331,6,0.0,0,1,-0.564924,0.002928854,0.032989398,-0.49153,0.001475943,1.99968,4.05e-06,6.48134,0.0105,0.000172558,169.9213,185.7676,6.324287891,0.024915731,-0.43213,0.035214683,0.01075,0.000182333,1,1.009049958,1,0.002956584,0.001688883,-0.65552,0.000492489,1.99939,0.0,7.22e-05,38.6203,1.16492781,0.002931973,0.000797476,0.00988,0.000118329,27,7.31126155,0.414432,0.433351,0.009007608,0.746383,0.020037615,0.92287,0.0051589,9.99842,4.67e-06,0.04197,370.845,374.4793,34.6325,43.3148,36.1052,0.433917,0.39702,0.023651259,1.00461,0.91228,9.99815,0.000668661,13,0,0,0.018410614,0.010948448,34.6174,0.706595611,0.025115148,0.543756175,0.002398521,0.73746295,0.784347774,0.022537502,0.737492889,0.719948505,0.008268154
0.0625,Xanthphos,1M K3PO4(aq.),MeOH,8.5,31.764705882352946,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,74,1.5037,3.356,2.423954545,0.787333221,578.6287,5107.143,5177.388,460.5207819,1486.214234,-0.19872,0.001679229,-0.02012,0.003048397,0.001365562,0.002047317,-2263.355275,0.004164272,0.001424145,0.2913,6.358,3.810227273,2.436595685,388.8905709,292.15,0.1464,0.0067,0.0534,0.060949914,6.211385441,0.1325,0.0297,0.050535771,0.0949,0.0289,0.0421,0.034884036,3.135827859,0.0179,0.084389519,3.224590178,0.0059,0.0179,0.039541251,1.681585291,0.0256,0.1374,0.028144356,0.0614,0.041002658,0.0562,0.019629287,3.889673041,0.0002,0.0224,0.000200167,0.008236364,0.009586999,2.637946515,0.019237676,2.468728786,0.0071,0.019895331,6,0.0,0,1,-0.564924,0.002928854,0.032989398,-0.49153,0.001475943,1.99968,4.05e-06,6.48134,0.0105,0.000172558,169.9213,185.7676,6.324287891,0.024915731,-0.43213,0.035214683,0.01075,0.000182333,1,1.009049958,1,0.002956584,0.001688883,-0.65552,0.000492489,1.99939,0.0,7.22e-05,38.6203,1.16492781,0.002931973,0.000797476,0.00988,0.000118329,27,7.31126155,0.414432,0.433351,0.009007608,0.746383,0.020037615,0.92287,0.0051589,9.99842,4.67e-06,0.04197,370.845,374.4793,34.6325,43.3148,36.1052,0.433917,0.39702,0.023651259,1.00461,0.91228,9.99815,0.000668661,13,0,0,0.018410614,0.010948448,34.6174,0.706595611,0.025115148,0.543756175,0.002398521,0.73746295,0.784347774,0.022537502,0.737492889,0.719948505,0.008268154
0.0625,Xanthphos,KOH(aq.),MeOH,10.2,40.19607843137255,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,74,1.5037,3.356,2.423954545,0.787333221,578.6287,5107.143,5177.388,460.5207819,1486.214234,-0.19872,0.001679229,-0.02012,0.003048397,0.001365562,0.002047317,-2263.355275,0.004164272,0.001424145,0.2913,6.358,3.810227273,2.436595685,388.8905709,292.15,0.1464,0.0067,0.0534,0.060949914,6.211385441,0.1325,0.0297,0.050535771,0.0949,0.0289,0.0421,0.034884036,3.135827859,0.0179,0.084389519,3.224590178,0.0059,0.0179,0.039541251,1.681585291,0.0256,0.1374,0.028144356,0.0614,0.041002658,0.0562,0.019629287,3.889673041,0.0002,0.0224,0.000200167,0.008236364,0.009586999,2.637946515,0.019237676,2.468728786,0.0071,0.019895331,6,0.0,0,1,-0.564924,0.002928854,0.032989398,-0.49153,0.001475943,1.99968,4.05e-06,6.48134,0.0105,0.000172558,169.9213,185.7676,6.324287891,0.024915731,-0.43213,0.035214683,0.01075,0.000182333,1,1.009049958,1,0.002956584,0.001688883,-0.65552,0.000492489,1.99939,0.0,7.22e-05,38.6203,1.16492781,0.002931973,0.000797476,0.00988,0.000118329,27,7.31126155,0.414432,0.433351,0.009007608,0.746383,0.020037615,0.92287,0.0051589,9.99842,4.67e-06,0.04197,370.845,374.4793,34.6325,43.3148,36.1052,0.433917,0.39702,0.023651259,1.00461,0.91228,9.99815,0.000668661,13,0,0,0.018410614,0.010948448,34.6174,0.706595611,0.025115148,0.543756175,0.002398521,0.73746295,0.784347774,0.022537502,0.737492889,0.719948505,0.008268154
0.0625,Xanthphos,Cs2CO3(aq.),MeOH,12.0,35.833333333333336,6,1.6941,323.713,-0.26453,0.09464,0.1698899999999999,162.04,0.0001,129.71,0.0119,0.0417,0.1696,0.0316,-0.74126,-0.021092,0.01345,-0.32047,0.46633,5,1,74,1.5037,3.356,2.423954545,0.787333221,578.6287,5107.143,5177.388,460.5207819,1486.214234,-0.19872,0.001679229,-0.02012,0.003048397,0.001365562,0.002047317,-2263.355275,0.004164272,0.001424145,0.2913,6.358,3.810227273,2.436595685,388.8905709,292.15,0.1464,0.0067,0.0534,0.060949914,6.211385441,0.1325,0.0297,0.050535771,0.0949,0.0289,0.0421,0.034884036,3.135827859,0.0179,0.084389519,3.224590178,0.0059,0.0179,0.039541251,1.681585291,0.0256,0.1374,0.028144356,0.0614,0.041002658,0.0562,0.019629287,3.889673041,0.0002,0.0224,0.000200167,0.008236364,0.009586999,2.637946515,0.019237676,2.468728786,0.0071,0.019895331,6,0.0,0,1,-0.564924,0.002928854,0.032989398,-0.49153,0.001475943,1.99968,4.05e-06,6.48134,0.0105,0.000172558,169.9213,185.7676,6.324287891,0.024915731,-0.43213,0.035214683,0.01075,0.000182333,1,1.009049958,1,0.002956584,0.001688883,-0.65552,0.000492489,1.99939,0.0,7.22e-05,38.6203,1.16492781,0.002931973,0.000797476,0.00988,0.000118329,27,7.31126155,0.414432,0.433351,0.009007608,0.746383,0.020037615,0.92287,0.0051589,9.99842,4.67e-06,0.04197,370.845,374.4793,34.6325,43.3148,36.1052,0.433917,0.39702,0.023651259,1.00461,0.91228,9.99815,0.000668661,13,0,0,0.018410614,0.010948448,34.6174,0.706595611,0.025115148,0.543756175,0.002398521,0.73746295,0.784347774,0.022537502,0.737492889,0.719948505,0.008268154
